symbol,tier,sector,day0_date,surprise_percentage,jump_ratio
ASAN,mid,Tech,2023-03-09,44.93,4.226227865855439
ASAN,mid,Tech,2023-06-02,49.29,0.8910501537868205
ASAN,mid,Tech,2023-09-06,65.67,4.4861881476636425
ASAN,mid,Tech,2023-12-06,62.71,4.58685964995269
ASAN,mid,Tech,2024-03-12,58.72,3.504617988386471
ASAN,mid,Tech,2024-05-31,27.49,0.2709337312345101
ASAN,mid,Tech,2024-09-04,38.57,1.665441225933819
ASAN,mid,Tech,2024-12-06,70.42,16.16591165502001
ASAN,mid,Tech,2025-06-04,154.58,8.676269119744639
ASAN,mid,Tech,2025-09-04,20.82,0.8470248053065428
ASAN,mid,Tech,2025-12-03,29.35,2.939115406467305
ASAN,mid,Tech,2026-03-03,13.19,0.4291333176373814
ASAN,mid,Tech,2026-05-29,33.24,3.2712872086228932
ASUR,small,Tech,2014-05-15,33.33,1.7350145203269456
ASUR,small,Tech,2014-11-13,0.0,1.3240652010692888
ASUR,small,Tech,2015-03-26,-50.0,0.6824144617670073
ASUR,small,Tech,2015-05-14,-200.0,0.6563767028873164
ASUR,small,Tech,2015-11-17,-212.5,1.4982261454174877
ASUR,small,Tech,2016-03-31,-300.0,0.0
ASUR,small,Tech,2016-08-16,150.0,2.53091222279804
ASUR,small,Tech,2016-11-15,35.14,0.06218189089844739
ASUR,small,Tech,2017-03-21,0.0,1.9849512703736543
ASUR,small,Tech,2017-05-12,33.33,0.3291856482348889
ASUR,small,Tech,2017-08-15,-30.0,3.3118993117267315
ASUR,small,Tech,2017-11-14,1.94,0.1434619512014296
ASUR,small,Tech,2018-03-16,-15.53,1.8510471128428514
ASUR,small,Tech,2018-05-10,69.56,7.959761912312604
ASUR,small,Tech,2018-08-09,19.15,3.2273472444964666
ASUR,small,Tech,2018-11-12,-12.5,1.0968552092460575
ASUR,small,Tech,2019-03-15,9.75,0.0
ASUR,small,Tech,2019-05-10,83.33,1.060840828460739
ASUR,small,Tech,2019-08-09,12.28,8.632238456384037
ASUR,small,Tech,2019-11-12,25.71,4.448710738745117
ASUR,small,Tech,2020-03-13,-385.71,5.433610316212701
ASUR,small,Tech,2020-05-08,28.05,2.0331862765758744
ASUR,small,Tech,2020-08-11,181.81,3.9127260378606405
ASUR,small,Tech,2020-11-10,-287.5,1.1032350000915658
ASUR,small,Tech,2021-05-11,71.43,2.350489653817825
ASUR,small,Tech,2021-11-09,53.85,1.5864228261168736
ASUR,small,Tech,2022-03-15,157.14,0.9425619948916406
ASUR,small,Tech,2022-05-10,94.11,0.3906496923437106
ASUR,small,Tech,2022-08-09,42.86,1.4254039390513673
ASUR,small,Tech,2022-11-08,71.43,0.1302906021040561
ASUR,small,Tech,2023-05-09,44.75,2.2455415951020217
ASUR,small,Tech,2023-08-08,2148.0,4.035960265986341
ASUR,small,Tech,2023-11-14,333.67,10.025570156106328
ASUR,small,Tech,2024-02-27,16.96,6.1675681940856935
ASUR,small,Tech,2024-05-03,8.35,4.440562445261938
ASUR,small,Tech,2024-08-02,-27.77,5.7369084481072985
ASUR,small,Tech,2024-11-01,-26.08,9.124613387671578
ASUR,small,Tech,2025-03-07,-12.8,6.275207394928548
ASUR,small,Tech,2025-05-02,4.27,1.0204445183898965
ASUR,small,Tech,2025-08-01,-42.16,5.758931288411039
ASUR,small,Tech,2025-10-31,-30.48,5.468766776245715
ASUR,small,Tech,2026-02-27,21.92,3.7891494095799403
ASUR,small,Tech,2026-05-01,-0.96,0.852353469519537
BA,large,Defense,2014-04-24,12.54,0.43726363145307123
BA,large,Defense,2014-07-24,21.47,1.646804964627369
BA,large,Defense,2014-10-23,9.34,0.2698466811530834
BA,large,Defense,2015-01-29,9.06,3.7013782244547695
BA,large,Defense,2015-04-23,8.98,0.7111174375496081
BA,large,Defense,2015-07-23,17.43,0.21782290072992144
BA,large,Defense,2015-10-22,14.85,2.334746161222535
BA,large,Defense,2016-01-28,25.34,0.45455107990762444
BA,large,Defense,2016-04-28,-5.8,1.617589692200026
BA,large,Defense,2016-07-28,24.44,1.8255850599331775
BA,large,Defense,2016-10-27,34.05,1.1883333494422237
BA,large,Defense,2017-01-26,5.8,0.9149352244971105
BA,large,Defense,2017-04-27,5.25,0.9932090118531329
BA,large,Defense,2017-07-27,11.16,1.453109493392934
BA,large,Defense,2017-10-26,2.29,0.3210523006042984
BA,large,Defense,2018-02-01,6.26,0.34221516106660665
BA,large,Defense,2018-04-26,39.25,0.008986361092580207
BA,large,Defense,2018-07-26,1.9,0.8559180766413712
BA,large,Defense,2018-10-25,3.36,1.4693399597998098
BA,large,Defense,2019-01-31,20.42,0.23605739883660004
BA,large,Defense,2019-04-25,-1.04,1.0781460423815823
BA,large,Defense,2019-07-25,12.57,1.9915588183910138
BA,large,Defense,2019-10-24,-31.4,0.6121486479434858
BA,large,Defense,2020-01-30,-97.58,0.23706705376732173
BA,large,Defense,2020-04-30,-14.32,0.1918082311493915
BA,large,Defense,2020-07-30,-89.6,0.8989911705825003
BA,large,Defense,2020-10-29,37.14,0.037408624069578136
BA,large,Defense,2021-01-28,-825.97,0.7588026644147554
BA,large,Defense,2021-04-29,-41.01,0.12478843674068783
BA,large,Defense,2021-07-29,154.9,0.010337814983807148
BA,large,Defense,2021-10-28,-299.02,0.5439802505040563
BA,large,Defense,2022-01-27,-4731.92,0.9814888652341942
BA,large,Defense,2022-04-28,-995.84,0.06043487821023454
BA,large,Defense,2022-07-28,-246.34,0.76324505242364
BA,large,Defense,2022-10-27,-7213.26,1.350373342404647
BA,large,Defense,2023-01-26,-961.26,0.013711028803711337
BA,large,Defense,2023-04-27,-20.87,0.8876373768785359
BA,large,Defense,2023-07-27,8.24,0.1817616040095457
BA,large,Defense,2023-10-26,-25.01,0.4849128803987961
BA,large,Defense,2024-02-01,40.28,0.1659751223793252
BA,large,Defense,2024-04-25,25.63,1.1785071258088067
BA,large,Defense,2024-08-01,-44.2,3.3452161003265126
BA,large,Defense,2024-10-24,-19.66,0.6069502699925547
BA,large,Defense,2025-01-29,-56.1,1.5595715672148633
BA,large,Defense,2025-04-24,62.39,0.43732564096800125
BA,large,Defense,2025-07-30,2.35,0.06611882193002318
BA,large,Defense,2025-10-30,-214.44,3.4648607179119852
BA,large,Defense,2026-01-28,2525.31,0.76577805529405
BA,large,Defense,2026-04-23,70.26,0.49938493101489284
BAC,large,Financials,2006-10-19,5.1724,1.4741282778050873
BAC,large,Financials,2007-01-23,0.8475,1.5553253983986877
BAC,large,Financials,2007-04-19,1.7391,1.8336984869635031
BAC,large,Financials,2007-07-19,8.3333,0.2153015771817125
BAC,large,Financials,2007-10-18,-21.1538,2.38447417935391
BAC,large,Financials,2008-01-22,-178.9474,2.0537518976310487
BAC,large,Financials,2008-04-21,-42.2222,0.87220425274082
BAC,large,Financials,2008-07-21,41.1765,0.49081872517414016
BAC,large,Financials,2008-10-07,-75.4098,2.4204538896759598
BAC,large,Financials,2009-01-16,-1060.0,2.427180453411788
BAC,large,Financials,2009-04-20,142.8571,1.9798143472284013
BAC,large,Financials,2009-07-17,6.4516,0.5434979041614285
BAC,large,Financials,2009-10-16,-150.0,1.899397790419965
BAC,large,Financials,2010-01-20,-15.3846,0.5417152844307749
BAC,large,Financials,2010-04-16,154.5455,4.30567983033476
BAC,large,Financials,2010-07-16,17.3913,4.27319854583603
BAC,large,Financials,2010-10-19,58.8235,1.8353809161343282
BAC,large,Financials,2011-01-21,-75.0,0.86479358327461
BAC,large,Financials,2011-04-15,-37.037,2.6306799096242477
BAC,large,Financials,2011-07-19,10.0,0.8457418297710136
BAC,large,Financials,2011-10-18,35.0,2.0110396697673054
BAC,large,Financials,2012-01-19,-6.25,0.6764570826837789
BAC,large,Financials,2012-04-19,158.3333,0.6423662076605957
BAC,large,Financials,2012-07-18,15.3846,1.8036318565261042
BAC,large,Financials,2012-10-17,96.125,0.12895390626040862
BAC,large,Financials,2013-01-17,5.0,1.9487587463901213
BAC,large,Financials,2013-04-17,-9.0909,3.7422937026862897
BAC,large,Financials,2013-07-17,23.0769,1.7599279156660794
BAC,large,Financials,2013-10-16,5.2632,1.8891347139316654
BAC,large,Financials,2014-01-15,11.5385,1.5976172171351992
BAC,large,Financials,2014-04-16,-200.0,0.9559424027629945
BAC,large,Financials,2014-07-16,90.0,1.687165939475814
BAC,large,Financials,2014-10-15,44.4444,3.39167420187756
BAC,large,Financials,2015-01-15,-19.3548,3.1308168971463317
BAC,large,Financials,2015-04-15,-6.8966,1.2325912050451675
BAC,large,Financials,2015-07-15,25.0,2.2737431256873104
BAC,large,Financials,2015-10-14,12.1212,0.5641034269507877
BAC,large,Financials,2016-01-19,3.7037,0.9131249835822396
BAC,large,Financials,2016-04-14,0.0,1.5024330956954726
BAC,large,Financials,2016-07-18,9.0909,1.1291811325346361
BAC,large,Financials,2016-10-17,20.5882,0.23419884835034072
BAC,large,Financials,2017-01-13,5.2632,0.32371817056878116
BAC,large,Financials,2017-04-18,17.1429,0.25869157745209637
BAC,large,Financials,2017-07-18,4.5455,0.3660641979484817
BAC,large,Financials,2017-10-13,4.3478,1.4919628038824702
BAC,large,Financials,2018-01-17,42.8571,0.2549158874888268
BAC,large,Financials,2018-04-16,5.0847,0.18562198631820834
BAC,large,Financials,2018-07-16,8.6207,3.46825147774553
BAC,large,Financials,2018-10-15,6.4516,1.4225544922454538
BAC,large,Financials,2019-01-16,11.1111,3.489561062467028
BAC,large,Financials,2019-04-16,6.0606,0.07088511807072906
BAC,large,Financials,2019-07-17,4.2254,0.6041580289801737
BAC,large,Financials,2019-10-16,9.8039,1.0197671106974997
BAC,large,Financials,2020-01-15,7.2464,2.2722012667445965
BAC,large,Financials,2020-04-15,-33.3333,1.0180308023523534
BAC,large,Financials,2020-07-16,27.5862,0.9994598434398675
BAC,large,Financials,2020-10-14,2.0,3.124696351049632
BAC,large,Financials,2021-01-19,9.2593,0.3526712131322139
BAC,large,Financials,2021-04-16,32.3077,0.6290602469592345
BAC,large,Financials,2021-07-14,35.5263,1.2789955182076862
BAC,large,Financials,2021-10-14,21.4286,2.7220422193192344
BAC,large,Financials,2022-01-19,7.8947,0.21071459248286378
BAC,large,Financials,2022-04-18,8.1081,2.188871021081318
BAC,large,Financials,2022-07-18,-2.6667,0.014257417577129654
BAC,large,Financials,2022-10-17,5.1948,2.450215620412548
BAC,large,Financials,2023-01-13,10.3896,2.2007246993586356
BAC,large,Financials,2023-04-18,13.253,0.28759780542001495
BAC,large,Financials,2023-07-18,6.0241,3.2644413420415472
BAC,large,Financials,2023-10-17,9.7561,1.7989478905865792
BAC,large,Financials,2024-01-12,-49.2063,0.5608186366809237
BAC,large,Financials,2024-04-16,10.0,2.651757007851596
BAC,large,Financials,2024-07-16,3.75,5.032060894878694
BAC,large,Financials,2024-10-15,6.5789,0.3531686238453239
BAC,large,Financials,2025-01-16,6.4935,0.6626005882579873
BAC,large,Financials,2025-04-15,11.1111,0.9735141893648412
BAC,large,Financials,2025-07-16,3.4884,0.20697011317667643
BAC,large,Financials,2025-10-15,11.5789,3.8745349877432775
BAC,large,Financials,2026-01-14,2.0833,3.1665444258151156
BAC,large,Financials,2026-04-15,8.8235,1.3539475572853963
BAC,large,Financials,2026-07-14,7.0796,1.4486930495297905
BBW,small,Consumer,2014-02-14,11.11,2.1645580551207
BBW,small,Consumer,2014-05-02,190.62,0.46414165910377975
BBW,small,Consumer,2014-07-25,-17.19,1.2108580571573249
BBW,small,Consumer,2014-10-24,114.29,0.6698984080096292
BBW,small,Consumer,2015-02-20,16.8,1.8874833664747497
BBW,small,Consumer,2015-05-06,20.25,0.6002002688509872
BBW,small,Consumer,2015-08-07,74.03,1.4922284642916912
BBW,small,Consumer,2015-10-30,-51.61,1.6345576579996437
BBW,small,Consumer,2016-02-17,16.61,0.07809329395707533
BBW,small,Consumer,2016-05-04,-24.97,0.20995114053523334
BBW,small,Consumer,2016-08-05,2.33,0.44538333825119103
BBW,small,Consumer,2016-10-28,0.0,1.5324627732790808
BBW,small,Consumer,2017-02-17,-56.21,1.2511397572438119
BBW,small,Consumer,2017-04-28,410.05,2.594069088862457
BBW,small,Consumer,2017-07-28,25.41,0.3195663899543287
BBW,small,Consumer,2017-10-27,-27.59,1.3755398108330057
BBW,small,Consumer,2018-02-16,25.24,0.12387155220093445
BBW,small,Consumer,2018-11-30,-250.0,3.143757734237715
BBW,small,Consumer,2019-03-14,-114.29,5.149738857952118
BBW,small,Consumer,2019-06-03,-46.67,1.277827614375196
BBW,small,Consumer,2019-08-30,-166.67,3.0634477014031893
BBW,small,Consumer,2019-12-06,-45.45,1.265932758625608
BBW,small,Consumer,2020-03-12,45.45,0.8181390143343975
BBW,small,Consumer,2020-06-03,-80.43,3.1767389314225025
BBW,small,Consumer,2020-09-01,18.81,6.566088999940549
BBW,small,Consumer,2020-12-04,375.0,0.1542037996611531
BBW,small,Consumer,2021-03-11,193.75,0.3744955621358026
BBW,small,Consumer,2021-05-27,213.21,1.8033720249028318
BBW,small,Consumer,2021-08-27,315.0,0.45088841280238245
BBW,small,Consumer,2021-12-02,323.53,0.4436220627207952
BBW,small,Consumer,2022-03-11,5.43,0.11500401030224869
BBW,small,Consumer,2022-05-27,34.85,0.7677405697240895
BBW,small,Consumer,2022-09-02,-15.56,1.9394099966578557
BBW,small,Consumer,2022-12-01,34.21,0.3465319421955654
BBW,small,Consumer,2023-03-10,16.07,0.24324781561429643
BBW,small,Consumer,2023-05-26,-2.97,2.862209352888982
BBW,small,Consumer,2023-08-25,39.02,0.44774644509202594
BBW,small,Consumer,2023-12-01,4.6,1.7206134604508243
BBW,small,Consumer,2024-03-15,1.52,0.8890034236294758
BBW,small,Consumer,2024-05-31,-13.68,0.44123363110402986
BBW,small,Consumer,2024-08-30,12.94,0.8630954729539206
BBW,small,Consumer,2024-12-06,11.74,2.106182146973359
BBW,small,Consumer,2025-03-14,5.77,1.106240276110364
BBW,small,Consumer,2025-05-30,35.26,0.3487942470995683
BBW,small,Consumer,2025-08-29,27.03,2.134949453460155
BBW,small,Consumer,2025-12-05,5.08,0.5257057123381308
BBW,small,Consumer,2026-03-13,3.28,0.48718245901079305
BBW,small,Consumer,2026-05-29,37.33,1.7157199466407376
BILL,mid,Tech,2020-02-07,28.82,5.073572743062641
BILL,mid,Tech,2020-05-08,59.55,2.21360959600563
BILL,mid,Tech,2020-08-28,80.95,1.3068432797989689
BILL,mid,Tech,2020-11-06,47.25,2.4066450803307373
BILL,mid,Tech,2021-02-05,59.55,7.376043952504953
BILL,mid,Tech,2021-05-07,72.82,5.463393606890332
BILL,mid,Tech,2021-08-27,-100.0,15.103193687751489
BILL,mid,Tech,2021-11-05,27.08,6.422849485259213
BILL,mid,Tech,2022-05-06,48.87,3.7371406915600143
BILL,mid,Tech,2022-08-19,77.87,3.5747112520943896
BILL,mid,Tech,2022-11-04,136.97,1.9469387596856715
BILL,mid,Tech,2023-02-03,210.7,5.868558481636215
BILL,mid,Tech,2023-05-05,110.99,6.596328593276846
BILL,mid,Tech,2023-08-18,43.9,4.224604931313815
BILL,mid,Tech,2023-11-03,8.9,7.826161167026564
BILL,mid,Tech,2024-02-09,57.18,5.442434751771571
BILL,mid,Tech,2024-05-03,12.1,4.6127157735747035
BILL,mid,Tech,2024-08-23,21.69,2.555455945241499
BILL,mid,Tech,2024-11-08,25.48,7.296162363378887
BILL,mid,Tech,2025-02-07,20.05,17.878139887907672
BILL,mid,Tech,2025-05-09,33.62,2.292272401207468
BILL,mid,Tech,2025-08-28,30.12,7.298987016968169
BILL,mid,Tech,2025-11-07,20.78,1.247682819298731
BILL,mid,Tech,2026-02-06,14.18,10.307658071804287
BILL,mid,Tech,2026-05-08,23.15,3.244527715626925
BOOT,small,Consumer,2014-12-03,40.63,2.2866386646299666
BOOT,small,Consumer,2015-02-05,14.24,3.070099468813514
BOOT,small,Consumer,2015-05-29,39.12,3.394179136450258
BOOT,small,Consumer,2015-08-05,0.22,10.442219057662086
BOOT,small,Consumer,2015-11-11,11.02,3.711463809498433
BOOT,small,Consumer,2016-02-03,3.06,5.041207800531966
BOOT,small,Consumer,2016-05-19,-24.92,3.0662242682589467
BOOT,small,Consumer,2016-07-27,7.12,1.8200266420609124
BOOT,small,Consumer,2016-10-27,16.69,6.917762726962523
BOOT,small,Consumer,2017-01-10,-9.14,0.2348790712500939
BOOT,small,Consumer,2017-06-02,-31.25,5.367898406594438
BOOT,small,Consumer,2017-11-03,138.38,5.597358763520871
BOOT,small,Consumer,2018-02-01,0.0,2.21274304345894
BOOT,small,Consumer,2018-05-16,47.6,5.655157210916659
BOOT,small,Consumer,2018-08-08,101.44,7.4220834737114405
BOOT,small,Consumer,2018-10-26,73.3,2.8789417391918413
BOOT,small,Consumer,2019-02-06,0.31,2.482488278196407
BOOT,small,Consumer,2019-05-17,9.41,1.239049426102522
BOOT,small,Consumer,2019-08-01,52.77,2.4340362955174455
BOOT,small,Consumer,2019-10-31,29.9,2.84996615807879
BOOT,small,Consumer,2020-02-05,-0.46,6.355948489088492
BOOT,small,Consumer,2020-05-21,-23.51,0.8150930931413646
BOOT,small,Consumer,2020-08-05,86.35,2.2437187190319685
BOOT,small,Consumer,2020-10-29,57.75,1.296526776590479
BOOT,small,Consumer,2021-01-26,0.16,0.9603757789834851
BOOT,small,Consumer,2021-05-13,76.84,3.382660937665668
BOOT,small,Consumer,2021-08-05,50.56,2.685259576581293
BOOT,small,Consumer,2021-10-28,37.83,0.8174959577805194
BOOT,small,Consumer,2022-01-28,2.59,3.19468255609703
BOOT,small,Consumer,2022-05-11,12.42,0.3516240866576564
BOOT,small,Consumer,2022-07-28,12.67,2.8442908757485736
BOOT,small,Consumer,2022-10-27,17.27,0.26459292507459964
BOOT,small,Consumer,2023-01-26,-0.31,5.135814593845996
BOOT,small,Consumer,2023-05-18,6.59,4.695545652877367
BOOT,small,Consumer,2023-08-03,34.9,7.51169569152567
BOOT,small,Consumer,2023-11-03,1.69,4.2945584509960275
BOOT,small,Consumer,2024-02-01,1.1,3.6392001124872873
BOOT,small,Consumer,2024-05-15,8.37,1.2092056983422061
BOOT,small,Consumer,2024-08-08,17.1,4.040155166289697
BOOT,small,Consumer,2024-10-29,-0.99,13.664693142182665
BOOT,small,Consumer,2025-01-31,-7.3,3.9271793347848005
BOOT,small,Consumer,2025-05-15,-2.02,4.389705791179517
BOOT,small,Consumer,2025-08-01,12.25,0.253777951194258
BOOT,small,Consumer,2025-10-30,7.28,1.6774307274247107
BOOT,small,Consumer,2026-02-05,-7.24,1.1682178155880525
BOOT,small,Consumer,2026-05-15,1.41,0.5663696074465414
CASH,small,Financials,2014-05-06,-25.56,2.4751219674007374
CASH,small,Financials,2014-07-31,-15.0,2.0539403841965123
CASH,small,Financials,2014-10-31,-10.39,0.05259821030503644
CASH,small,Financials,2015-01-30,-2.57,0.78491914068049
CASH,small,Financials,2015-05-01,-13.97,3.0767604689134975
CASH,small,Financials,2015-07-31,-25.0,0.5492936184997128
CASH,small,Financials,2015-11-02,7.62,0.32370826948544973
CASH,small,Financials,2016-01-29,-4.17,0.6472153838348164
CASH,small,Financials,2016-04-29,13.97,0.10835937719753896
CASH,small,Financials,2016-07-26,52.87,0.08194457332079955
CASH,small,Financials,2016-10-26,22.28,1.7897454943416014
CASH,small,Financials,2017-01-31,-16.58,7.07239826940706
CASH,small,Financials,2017-04-27,-0.68,2.1405957906104693
CASH,small,Financials,2017-07-27,-2.89,1.8097189151747632
CASH,small,Financials,2017-10-31,38.37,2.177725580796336
CASH,small,Financials,2018-01-31,74.73,4.638831440193476
CASH,small,Financials,2018-05-01,-16.17,5.499072267870793
CASH,small,Financials,2018-07-27,31.84,4.21959070969131
CASH,small,Financials,2018-10-31,104.93,2.516495773121996
CASH,small,Financials,2019-01-29,-10.0,6.79650797268263
CASH,small,Financials,2019-04-26,26.8,12.233949601471464
CASH,small,Financials,2019-07-31,52.28,6.328758082449771
CASH,small,Financials,2019-10-25,15.38,9.221444267324904
CASH,small,Financials,2020-01-30,33.7,1.7628407603608538
CASH,small,Financials,2020-04-23,-16.15,0.8765263692226859
CASH,small,Financials,2020-07-23,155.42,1.9818015260627895
CASH,small,Financials,2020-10-29,133.33,10.433135774383642
CASH,small,Financials,2021-01-28,64.71,2.239741298778564
CASH,small,Financials,2021-04-28,17.2,4.144890364435313
CASH,small,Financials,2021-07-29,35.96,1.0063879675304956
CASH,small,Financials,2021-10-28,-13.8,4.108793513259477
CASH,small,Financials,2022-01-27,15.27,0.22881511619011527
CASH,small,Financials,2022-04-29,-12.29,2.266952070867037
CASH,small,Financials,2022-07-28,0.72,9.409015776775878
CASH,small,Financials,2022-10-28,47.52,2.3429470568447144
CASH,small,Financials,2023-01-26,0.62,3.8837389403835307
CASH,small,Financials,2023-04-27,8.19,4.253315210126219
CASH,small,Financials,2023-07-27,19.46,4.1885809566446115
CASH,small,Financials,2023-10-26,8.8,4.614501311099349
CASH,small,Financials,2024-01-25,-14.52,1.487725471538264
CASH,small,Financials,2024-04-25,-7.1,2.72633174583138
CASH,small,Financials,2024-07-25,7.1,3.814133297518786
CASH,small,Financials,2024-10-24,-4.26,2.0693417445407625
CASH,small,Financials,2025-01-22,1.92,0.9207685530520929
CASH,small,Financials,2025-04-23,22.52,2.0505781938279735
CASH,small,Financials,2025-07-29,8.38,2.5296235660557884
CASH,small,Financials,2025-10-22,22.91,0.006011765923407068
CASH,small,Financials,2026-01-23,13.77,3.8260818158374694
CASH,small,Financials,2026-04-23,0.1,8.293028780759043
CATO,small,Consumer,2006-08-16,4.0,0.7302760048992142
CATO,small,Consumer,2006-11-15,5.88,0.21709862242842967
CATO,small,Consumer,2007-03-23,12.68,0.325915808795927
CATO,small,Consumer,2007-05-25,0.0,0.6803645040032242
CATO,small,Consumer,2007-08-24,8.33,0.757909837571324
CATO,small,Consumer,2007-11-30,-10.0,0.17624902104885556
CATO,small,Consumer,2008-03-24,20.0,0.17138343786185742
CATO,small,Consumer,2008-05-23,23.4,0.060437411061692474
CATO,small,Consumer,2008-08-22,-1.2,2.046818702179208
CATO,small,Consumer,2008-11-21,200.0,0.8534576064533921
CATO,small,Consumer,2009-03-20,18.18,0.2953507423176077
CATO,small,Consumer,2009-06-11,0.0,0.5847667762091789
CATO,small,Consumer,2009-08-21,3.7,0.31302839531711196
CATO,small,Consumer,2009-11-25,11.11,0.6718953712353974
CATO,small,Consumer,2010-03-19,13.64,0.17961838441257458
CATO,small,Consumer,2010-05-21,2.22,0.9243430534238132
CATO,small,Consumer,2010-08-20,-3.57,0.046165344641296145
CATO,small,Consumer,2010-11-19,17.95,0.059689754583310405
CATO,small,Consumer,2011-03-18,-12.9,0.259607128354313
CATO,small,Consumer,2011-05-20,2.97,1.9733932404526324
CATO,small,Consumer,2011-08-19,3.39,0.40425256245976116
CATO,small,Consumer,2011-11-18,16.67,0.6948590262850838
CATO,small,Consumer,2012-03-16,9.38,0.9655295259034868
CATO,small,Consumer,2012-05-18,1.87,1.5950488547868817
CATO,small,Consumer,2012-08-17,3.51,0.5771238336468034
CATO,small,Consumer,2012-11-16,6.67,0.708924924474174
CATO,small,Consumer,2013-03-22,-3.57,0.3665943267699197
CATO,small,Consumer,2013-05-24,1.94,1.1329880192863946
CATO,small,Consumer,2013-08-23,6.25,1.12951946210975
CATO,small,Consumer,2013-11-22,21.43,0.735452068697164
CATO,small,Consumer,2014-03-21,0.0,1.9273331368944029
CATO,small,Consumer,2014-05-21,0.0,0.7127063393188474
CATO,small,Consumer,2014-08-22,7.69,1.7403386749758678
CATO,small,Consumer,2014-11-21,25.0,0.991192116143215
CATO,small,Consumer,2015-03-20,22.22,0.2275567660425703
CATO,small,Consumer,2015-05-22,1.83,0.0
CATO,small,Consumer,2015-08-21,-1.75,1.327422889366617
CATO,small,Consumer,2015-11-20,15.38,0.4232861476233777
CATO,small,Consumer,2016-03-18,23.53,1.8039598851188448
CATO,small,Consumer,2016-05-20,3.2,1.3667795948160022
CATO,small,Consumer,2016-08-19,5.56,0.38481537654896647
CATO,small,Consumer,2016-11-18,15.38,1.2824437296732907
CATO,small,Consumer,2017-03-17,7.69,1.3651884361576494
CATO,small,Consumer,2017-05-19,6.25,0.9519881593291082
CATO,small,Consumer,2017-08-18,-127.27,1.1836928376401576
CATO,small,Consumer,2018-03-23,76.67,1.362251086611033
CATO,small,Consumer,2018-05-25,8.05,0.36265929204079084
CATO,small,Consumer,2018-08-24,-13.33,1.4112048488588975
CHWY,mid,Consumer,2019-07-22,-18.52,0.497025718458669
CHWY,mid,Consumer,2019-09-18,-104.16,1.8821585085657953
CHWY,mid,Consumer,2019-12-10,-47.05,1.7088064552090487
CHWY,mid,Consumer,2020-04-03,-21.21,0.6636514485430781
CHWY,mid,Consumer,2020-06-10,31.06,0.9866916469232339
CHWY,mid,Consumer,2020-09-11,50.32,2.132133864553649
CHWY,mid,Consumer,2020-12-09,38.1,1.3144971955274973
CHWY,mid,Consumer,2021-03-31,164.74,1.1612454380687307
CHWY,mid,Consumer,2021-06-11,790.3,2.0923390633085925
CHWY,mid,Consumer,2021-09-02,-208.71,3.7825844176851184
CHWY,mid,Consumer,2021-12-10,-148.0,2.080509393424967
CHWY,mid,Consumer,2022-03-30,-88.87,3.0914621881287094
CHWY,mid,Consumer,2022-06-02,135.66,3.4611417387039785
CHWY,mid,Consumer,2022-08-31,146.89,2.090651094156787
CHWY,mid,Consumer,2022-12-09,112.37,0.7480396578734282
CHWY,mid,Consumer,2023-03-23,150.11,3.310329022895905
CHWY,mid,Consumer,2023-06-01,148.26,7.793550973760181
CHWY,mid,Consumer,2023-08-31,58.8,6.228788512724546
CHWY,mid,Consumer,2023-12-07,60.5,0.15642320357335884
CHWY,mid,Consumer,2024-03-21,102.95,3.8257603161705376
CHWY,mid,Consumer,2024-05-30,55.23,0.027214299055763363
CHWY,mid,Consumer,2024-08-29,13.62,0.018528350847883582
CHWY,mid,Consumer,2024-12-05,-12.19,2.4140311820112235
CHWY,mid,Consumer,2025-03-27,36.86,0.476576851104787
CHWY,mid,Consumer,2025-06-12,3.32,0.33574708042002005
CHWY,mid,Consumer,2025-09-11,-0.49,0.5444517741251407
CHWY,mid,Consumer,2025-12-11,5.39,1.642809420455059
CHWY,mid,Consumer,2026-03-26,-3.09,0.42124477726124776
CHWY,mid,Consumer,2026-06-11,0.79,1.8586010451508759
COST,large,Consumer,2014-05-30,-1.98,1.7972137941993171
COST,large,Consumer,2014-10-09,3.98,0.26394519341555217
COST,large,Consumer,2014-12-11,2.48,1.0651782440415638
COST,large,Consumer,2015-03-06,14.73,0.8621056932048292
COST,large,Consumer,2015-05-28,1.35,0.8981435096419793
COST,large,Consumer,2015-09-30,4.43,0.5477709863150086
COST,large,Consumer,2015-12-09,-6.81,5.4946532012554385
COST,large,Consumer,2016-03-03,-3.19,0.5526070574752556
COST,large,Consumer,2016-05-26,1.23,2.814437939249081
COST,large,Consumer,2016-09-30,2.48,3.029840362735075
COST,large,Consumer,2016-12-08,4.3,2.7755953296728033
COST,large,Consumer,2017-03-03,-13.85,4.507108804761756
COST,large,Consumer,2017-05-26,22.69,1.5205978130564162
COST,large,Consumer,2017-10-06,2.91,7.143993987957597
COST,large,Consumer,2017-12-15,0.91,2.740862923905598
COST,large,Consumer,2018-03-08,5.17,0.6233974792578307
COST,large,Consumer,2018-06-01,0.29,0.7427969543952935
COST,large,Consumer,2018-10-05,0.68,5.709028288788507
COST,large,Consumer,2018-12-14,-0.74,4.576344875510229
COST,large,Consumer,2019-03-08,19.04,6.9533148702066825
COST,large,Consumer,2019-05-31,12.97,0.8046657332956775
COST,large,Consumer,2019-10-04,5.35,0.8322666354194507
COST,large,Consumer,2019-12-13,11.02,3.4736827872472906
COST,large,Consumer,2020-03-06,1.73,0.4356099250810921
