symbol,tier,sector,day0_date,surprise_percentage,pnl_pct
BBW,small,Consumer,2024-12-06,11.74,-7.296847249583815
BBW,small,Consumer,2025-03-14,5.77,-0.8927478955978505
BBW,small,Consumer,2025-05-30,35.26,2.461434535987027
BBW,small,Consumer,2025-08-29,27.03,-5.785349763358066
BBW,small,Consumer,2025-12-05,5.08,1.4098783378369468
BBW,small,Consumer,2026-03-13,3.28,1.019444848778358
BBW,small,Consumer,2026-05-29,37.33,-2.318753207520467
BILL,mid,Tech,2020-02-07,28.82,-12.675613585614343
BILL,mid,Tech,2020-05-08,59.55,-9.07051878442627
BILL,mid,Tech,2020-08-28,80.95,-2.10264723089187
BILL,mid,Tech,2020-11-06,47.25,-5.286267672746057
BILL,mid,Tech,2021-02-05,59.55,-28.56857476587665
BILL,mid,Tech,2021-05-07,72.82,-15.652833712268011
BILL,mid,Tech,2021-08-27,-100.0,-28.071551733558152
BILL,mid,Tech,2021-11-05,27.08,-12.08167243332961
BILL,mid,Tech,2022-05-06,48.87,-16.127520876525555
BILL,mid,Tech,2022-08-19,77.87,-12.931566402266366
BILL,mid,Tech,2022-11-04,136.97,-4.97129340013821
BILL,mid,Tech,2023-02-03,210.7,-23.04755532195992
BILL,mid,Tech,2023-05-05,110.99,-15.537875696762764
BILL,mid,Tech,2023-08-18,43.9,-7.510891472391567
BILL,mid,Tech,2023-11-03,8.9,-22.617562876011107
BILL,mid,Tech,2024-02-09,57.18,-11.587382778207983
BILL,mid,Tech,2024-05-03,12.1,-8.774919413322989
BILL,mid,Tech,2024-08-23,21.69,-4.603097471685185
BILL,mid,Tech,2024-11-08,25.48,-15.415671596713459
BILL,mid,Tech,2025-02-07,20.05,-33.92708099804824
BILL,mid,Tech,2025-05-09,33.62,-3.9002582153629803
BILL,mid,Tech,2025-08-28,30.12,-16.19095695533476
BILL,mid,Tech,2025-11-07,20.78,-0.9865908422064407
BILL,mid,Tech,2026-02-06,14.18,-34.279317826968374
BILL,mid,Tech,2026-05-08,23.15,-8.342561653081619
BOOT,small,Consumer,2014-12-03,40.63,-3.408750718516765
BOOT,small,Consumer,2015-02-05,14.24,-7.244571893202284
BOOT,small,Consumer,2015-05-29,39.12,-5.744863041784477
BOOT,small,Consumer,2015-08-05,0.22,-16.04439280286548
BOOT,small,Consumer,2015-11-11,11.02,-14.662150146825631
BOOT,small,Consumer,2016-02-03,3.06,-30.427046611306153
BOOT,small,Consumer,2016-05-19,-24.92,-9.72490553881181
BOOT,small,Consumer,2016-07-27,7.12,-3.82770956944531
BOOT,small,Consumer,2016-10-27,16.69,-12.0593955702905
BOOT,small,Consumer,2017-01-10,-9.14,2.3782592972050693
BOOT,small,Consumer,2017-06-02,-31.25,-16.51470225594281
BOOT,small,Consumer,2017-11-03,138.38,-15.304919389100988
BOOT,small,Consumer,2018-02-01,0.0,-3.9698748786903137
BOOT,small,Consumer,2018-05-16,47.6,-10.008442420861327
BOOT,small,Consumer,2018-08-08,101.44,-13.135473451016093
BOOT,small,Consumer,2018-10-26,73.3,-7.359673186728129
BOOT,small,Consumer,2019-02-06,0.31,-5.833151170584065
BOOT,small,Consumer,2019-05-17,9.41,-1.34593559132378
BOOT,small,Consumer,2019-08-01,52.77,-3.1538834593601
BOOT,small,Consumer,2019-10-31,29.9,-4.393233821925283
BOOT,small,Consumer,2020-02-05,-0.46,-8.604817840357796
BOOT,small,Consumer,2020-05-21,-23.51,-0.0800781516697926
BOOT,small,Consumer,2020-08-05,86.35,-6.649819433759751
BOOT,small,Consumer,2020-10-29,57.75,-1.3152643630280227
BOOT,small,Consumer,2021-01-26,0.16,-0.667189132912672
BOOT,small,Consumer,2021-05-13,76.84,-7.285955687995514
BOOT,small,Consumer,2021-08-05,50.56,-4.553153213593217
BOOT,small,Consumer,2021-10-28,37.83,-0.04693874489876082
BOOT,small,Consumer,2022-01-28,2.59,-7.288934021428835
BOOT,small,Consumer,2022-05-11,12.42,1.6619653420506726
BOOT,small,Consumer,2022-07-28,12.67,-6.834817094381012
BOOT,small,Consumer,2022-10-27,17.27,1.6482013218637315
BOOT,small,Consumer,2023-01-26,-0.31,-14.81405414284825
BOOT,small,Consumer,2023-05-18,6.59,-8.90628333613694
BOOT,small,Consumer,2023-08-03,34.9,-11.684148749856982
BOOT,small,Consumer,2023-11-03,1.69,-6.984446286492643
BOOT,small,Consumer,2024-02-01,1.1,-8.047491306020369
BOOT,small,Consumer,2024-05-15,8.37,-0.9327358237386245
BOOT,small,Consumer,2024-08-08,17.1,-11.097521952789382
BOOT,small,Consumer,2024-10-29,-0.99,-18.59317843139352
BOOT,small,Consumer,2025-01-31,-7.3,-6.237280784086131
BOOT,small,Consumer,2025-05-15,-2.02,-13.623104773616838
BOOT,small,Consumer,2025-08-01,12.25,1.2646154707205173
BOOT,small,Consumer,2025-10-30,7.28,-2.3458097242296363
BOOT,small,Consumer,2026-02-05,-7.24,-0.9084255327455169
BOOT,small,Consumer,2026-05-15,1.41,0.7074239631117962
CASH,small,Financials,2014-05-06,-25.56,-2.9962910089053514
CASH,small,Financials,2014-07-31,-15.0,-2.0211083173899227
CASH,small,Financials,2014-10-31,-10.39,0.7571571821851639
CASH,small,Financials,2015-01-30,-2.57,0.029393321579408882
CASH,small,Financials,2015-05-01,-13.97,-2.206737477936123
CASH,small,Financials,2015-07-31,-25.0,0.5000099169020067
CASH,small,Financials,2015-11-02,7.62,1.161285496894266
CASH,small,Financials,2016-01-29,-4.17,0.5686889745471473
CASH,small,Financials,2016-04-29,13.97,1.4117079381697315
CASH,small,Financials,2016-07-26,52.87,1.1183616901424482
CASH,small,Financials,2016-10-26,22.28,-1.6208198420503612
CASH,small,Financials,2017-01-31,-16.58,-11.086037229664608
CASH,small,Financials,2017-04-27,-0.68,-2.4689111452197885
CASH,small,Financials,2017-07-27,-2.89,-0.8340706218954215
CASH,small,Financials,2017-10-31,38.37,-3.6424988029502905
CASH,small,Financials,2018-01-31,74.73,-11.111458614574834
CASH,small,Financials,2018-05-01,-16.17,-6.188824590950746
CASH,small,Financials,2018-07-27,31.84,-5.140823550023735
CASH,small,Financials,2018-10-31,104.93,-3.6139470325900422
CASH,small,Financials,2019-01-29,-10.0,-6.798897617912431
CASH,small,Financials,2019-04-26,26.8,-13.51586964805658
CASH,small,Financials,2019-07-31,52.28,-9.36889042106571
CASH,small,Financials,2019-10-25,15.38,-9.163270812633488
CASH,small,Financials,2020-01-30,33.7,-1.4765959694424988
CASH,small,Financials,2020-04-23,-16.15,-0.6327297499767672
CASH,small,Financials,2020-07-23,155.42,-4.0914882764859755
CASH,small,Financials,2020-10-29,133.33,-23.453885127717925
CASH,small,Financials,2021-01-28,64.71,-3.9409058296429924
CASH,small,Financials,2021-04-28,17.2,-6.405260600228814
CASH,small,Financials,2021-07-29,35.96,-0.4753726604177879
CASH,small,Financials,2021-10-28,-13.8,-5.451326459440308
CASH,small,Financials,2022-01-27,15.27,1.0538011344405396
CASH,small,Financials,2022-04-29,-12.29,-3.1988752062280024
CASH,small,Financials,2022-07-28,0.72,-19.35196735694763
CASH,small,Financials,2022-10-28,47.52,-4.199260639590948
CASH,small,Financials,2023-01-26,0.62,-5.764524753141678
CASH,small,Financials,2023-04-27,8.19,-5.715161110460968
CASH,small,Financials,2023-07-27,19.46,-5.449325743925048
CASH,small,Financials,2023-10-26,8.8,-6.867541088781103
CASH,small,Financials,2024-01-25,-14.52,-0.9975647304507271
CASH,small,Financials,2024-04-25,-7.1,-2.5308439414832398
CASH,small,Financials,2024-07-25,7.1,-4.248541487851251
CASH,small,Financials,2024-10-24,-4.26,-2.1352580545286486
CASH,small,Financials,2025-01-22,1.92,-0.1872999691880035
CASH,small,Financials,2025-04-23,22.52,-3.6688471867448507
CASH,small,Financials,2025-07-29,8.38,-2.1721057423068935
CASH,small,Financials,2025-10-22,22.91,1.84032765016571
CASH,small,Financials,2026-01-23,13.77,-5.761060440008638
CASH,small,Financials,2026-04-23,0.1,-9.95161438307383
CATO,small,Consumer,2006-08-16,4.0,0.2319561617597392
CATO,small,Consumer,2006-11-15,5.88,1.4096180905105211
CATO,small,Consumer,2007-03-23,12.68,1.2027180434502194
CATO,small,Consumer,2007-05-25,0.0,0.21544713982507147
CATO,small,Consumer,2007-08-24,8.33,0.15530552624687255
CATO,small,Consumer,2007-11-30,-10.0,4.281173870349726
CATO,small,Consumer,2008-03-24,20.0,2.656298824462974
CATO,small,Consumer,2008-05-23,23.4,1.6061538948604848
CATO,small,Consumer,2008-08-22,-1.2,-3.6168171364735366
CATO,small,Consumer,2008-11-21,200.0,-0.36155862452529686
CATO,small,Consumer,2009-03-20,18.18,1.9312907453524855
CATO,small,Consumer,2009-06-11,0.0,0.6093218155242852
CATO,small,Consumer,2009-08-21,3.7,1.9037181193229824
CATO,small,Consumer,2009-11-25,11.11,0.2901589445380466
CATO,small,Consumer,2010-03-19,13.64,1.1523130457882338
CATO,small,Consumer,2010-05-21,2.22,-0.39736357590106053
CATO,small,Consumer,2010-08-20,-3.57,1.4074311920396059
CATO,small,Consumer,2010-11-19,17.95,1.321780072120169
CATO,small,Consumer,2011-03-18,-12.9,0.6326394500374792
CATO,small,Consumer,2011-05-20,2.97,-2.1179580010104297
CATO,small,Consumer,2011-08-19,3.39,1.6606896530833655
CATO,small,Consumer,2011-11-18,16.67,0.41688468870845163
CATO,small,Consumer,2012-03-16,9.38,-0.3041439941069093
CATO,small,Consumer,2012-05-18,1.87,-1.54930835225462
CATO,small,Consumer,2012-08-17,3.51,0.4378228331549672
CATO,small,Consumer,2012-11-16,6.67,0.157916997085781
CATO,small,Consumer,2013-03-22,-3.57,0.7306698024696521
CATO,small,Consumer,2013-05-24,1.94,-0.4821883877071784
CATO,small,Consumer,2013-08-23,6.25,-0.48839565805484364
CATO,small,Consumer,2013-11-22,21.43,0.08448973915915459
CATO,small,Consumer,2014-03-21,0.0,-3.7937961623280287
CATO,small,Consumer,2014-05-21,0.0,0.22881999855415414
CATO,small,Consumer,2014-08-22,7.69,-1.4206173245852751
CATO,small,Consumer,2014-11-21,25.0,-0.37200123607090596
CATO,small,Consumer,2015-03-20,22.22,0.923151999474649
CATO,small,Consumer,2015-05-22,1.83,1.1514912883520974
CATO,small,Consumer,2015-08-21,-1.75,-1.252619583054989
CATO,small,Consumer,2015-11-20,15.38,0.7732666427516679
CATO,small,Consumer,2016-03-18,23.53,-1.1716670814305081
CATO,small,Consumer,2016-05-20,3.2,-1.3179143394766035
CATO,small,Consumer,2016-08-19,5.56,0.7339389168573851
CATO,small,Consumer,2016-11-18,15.38,-1.8760864846413337
CATO,small,Consumer,2017-03-17,7.69,-0.8146718104099104
CATO,small,Consumer,2017-05-19,6.25,-0.23729695821621144
CATO,small,Consumer,2017-08-18,-127.27,-1.3144409713404204
CATO,small,Consumer,2018-03-23,76.67,-1.4870557718218032
CATO,small,Consumer,2018-05-25,8.05,2.136380423908852
CATO,small,Consumer,2018-08-24,-13.33,-2.5210678732606064
CHWY,mid,Consumer,2019-07-22,-18.52,0.9533943095498514
CHWY,mid,Consumer,2019-09-18,-104.16,-3.5352683963898843
CHWY,mid,Consumer,2019-12-10,-47.05,-2.903327689106219
CHWY,mid,Consumer,2020-04-03,-21.21,0.9903435673208945
CHWY,mid,Consumer,2020-06-10,31.06,-0.690572236827975
CHWY,mid,Consumer,2020-09-11,50.32,-6.154729280622613
CHWY,mid,Consumer,2020-12-09,38.1,-1.7703358705814773
CHWY,mid,Consumer,2021-03-31,164.74,-1.675785558587389
CHWY,mid,Consumer,2021-06-11,790.3,-3.5883803412178805
CHWY,mid,Consumer,2021-09-02,-208.71,-7.323181731163503
CHWY,mid,Consumer,2021-12-10,-148.0,-4.963187006697726
CHWY,mid,Consumer,2022-03-30,-88.87,-11.93223200137692
CHWY,mid,Consumer,2022-06-02,135.66,-18.624212433390166
CHWY,mid,Consumer,2022-08-31,146.89,-5.052344034639235
CHWY,mid,Consumer,2022-12-09,112.37,0.27804670820217137
CHWY,mid,Consumer,2023-03-23,150.11,-5.683471025441325
CHWY,mid,Consumer,2023-06-01,148.26,-19.352836266507495
CHWY,mid,Consumer,2023-08-31,58.8,-10.683278840508907
CHWY,mid,Consumer,2023-12-07,60.5,2.5515407396022436
CHWY,mid,Consumer,2024-03-21,102.95,-8.113990033816613
CHWY,mid,Consumer,2024-05-30,55.23,5.283155532671439
CHWY,mid,Consumer,2024-08-29,13.62,2.9369094261439295
CHWY,mid,Consumer,2024-12-05,-12.19,-4.794295899806141
CHWY,mid,Consumer,2025-03-27,36.86,1.142972023006562
CHWY,mid,Consumer,2025-06-12,3.32,1.5265867598341116
CHWY,mid,Consumer,2025-09-11,-0.49,1.2165331153955279
CHWY,mid,Consumer,2025-12-11,5.39,-1.7405586910973918
CHWY,mid,Consumer,2026-03-26,-3.09,1.4889693394796941
CHWY,mid,Consumer,2026-06-11,0.79,-3.4493376528004505
COST,large,Consumer,2014-05-30,-1.98,-0.9139207022267577
COST,large,Consumer,2014-10-09,3.98,0.5048538190523573
COST,large,Consumer,2014-12-11,2.48,-0.2059068156332845
COST,large,Consumer,2015-03-06,14.73,-0.0776770800733988
COST,large,Consumer,2015-05-28,1.35,-0.0871665179440464
COST,large,Consumer,2015-09-30,4.43,0.27233140927805144
COST,large,Consumer,2015-12-09,-6.81,-4.629475817581707
COST,large,Consumer,2016-03-03,-3.19,0.3486766860050542
COST,large,Consumer,2016-05-26,1.23,-2.560145855029716
COST,large,Consumer,2016-09-30,2.48,-2.5049275374308406
COST,large,Consumer,2016-12-08,4.3,-1.730278233029078
COST,large,Consumer,2017-03-03,-13.85,-3.567659418827099
COST,large,Consumer,2017-05-26,22.69,-0.8488978601481223
COST,large,Consumer,2017-10-06,2.91,-5.304613558680339
COST,large,Consumer,2017-12-15,0.91,-2.353696962980507
COST,large,Consumer,2018-03-08,5.17,0.2525058532335136
COST,large,Consumer,2018-06-01,0.29,0.043120196123851984
COST,large,Consumer,2018-10-05,0.68,-4.772937680215257
COST,large,Consumer,2018-12-14,-0.74,-7.085738643594208
COST,large,Consumer,2019-03-08,19.04,-4.502497804714578
COST,large,Consumer,2019-05-31,12.97,-0.004705127667957276
COST,large,Consumer,2019-10-04,5.35,-0.03581827083489675
COST,large,Consumer,2019-12-13,11.02,-1.415968893549278
COST,large,Consumer,2020-03-06,1.73,1.1709380776307678
COST,large,Consumer,2020-05-29,0.13,0.40769183459557573
COST,large,Consumer,2020-09-25,11.26,-0.15789942747694719
COST,large,Consumer,2020-12-11,12.32,0.0870782599347859
COST,large,Consumer,2021-03-05,-12.02,0.2240149822126778
COST,large,Consumer,2021-05-28,20.71,-1.457246528817071
COST,large,Consumer,2021-09-24,4.93,-2.692454137380971
COST,large,Consumer,2021-12-10,12.55,-5.533388010310436
COST,large,Consumer,2022-03-04,4.62,-0.3802961256877815
COST,large,Consumer,2022-05-27,4.95,1.8023563523913435
COST,large,Consumer,2022-09-23,-0.08,-2.8693695214974912
COST,large,Consumer,2022-12-09,-1.98,1.4347269115255383
COST,large,Consumer,2023-03-03,2.25,-1.267880171688816
COST,large,Consumer,2023-06-02,-14.54,0.953630965896199
COST,large,Consumer,2023-09-27,1.76,-1.2201132038045226
COST,large,Consumer,2023-12-15,4.83,-3.509513108240352
COST,large,Consumer,2024-03-08,2.02,-7.021901425302973
COST,large,Consumer,2024-06-07,0.43,0.3878414507234577
COST,large,Consumer,2024-09-27,1.41,-0.8739097542805587
COST,large,Consumer,2024-12-13,6.43,0.7905960291578791
COST,large,Consumer,2025-03-07,-1.85,-4.936299522023
COST,large,Consumer,2025-05-30,1.23,-2.376044194332905
COST,large,Consumer,2025-09-26,1.13,-2.184030832602674
COST,large,Consumer,2025-12-12,5.49,0.9408975353405399
COST,large,Consumer,2026-03-06,0.71,-0.46050589240844686
COST,large,Consumer,2026-05-29,-0.85,-2.6477576731611734
CR,mid,Industrials,2023-05-11,47.82,0.017769885353070114
CR,mid,Industrials,2023-07-26,18.47,-1.3223869984315388
CR,mid,Industrials,2023-10-24,18.92,-12.052354662022182
CR,mid,Industrials,2024-01-30,8.91,-6.977740840607037
CR,mid,Industrials,2024-04-23,8.37,-4.675567443696215
CR,mid,Industrials,2024-07-30,4.9,-3.3725983862826903
CR,mid,Industrials,2024-10-29,4.54,-2.688693748617478
CR,mid,Industrials,2025-01-28,4.3,-11.015569489811043
CR,mid,Industrials,2025-04-29,6.5,-3.6272621852436626
CR,mid,Industrials,2025-07-29,11.7,-3.60994494290149
CR,mid,Industrials,2025-10-28,10.3,1.2711728995932725
CR,mid,Industrials,2026-01-27,8.17,-10.261856434081835
CR,mid,Industrials,2026-04-28,13.96,-0.6000177804446971
EWBC,mid,Financials,2014-04-17,2.05,-1.5529598781003666
EWBC,mid,Financials,2014-07-17,-0.52,-0.9292219034526971
EWBC,mid,Financials,2014-10-21,3.06,-4.695566327261346
EWBC,mid,Financials,2015-01-22,-0.34,-4.556061062272889
EWBC,mid,Financials,2015-04-22,7.9,0.658920782014114
EWBC,mid,Financials,2015-07-16,4.75,-1.47581696617938
EWBC,mid,Financials,2015-10-22,0.48,0.8965430684204262
EWBC,mid,Financials,2016-01-28,-3.31,-4.020548970425177
EWBC,mid,Financials,2016-04-21,10.31,-1.8205069068757864
EWBC,mid,Financials,2016-07-21,2.8,-1.4863197653053297
EWBC,mid,Financials,2016-10-20,9.45,-0.8419283290870279
EWBC,mid,Financials,2017-01-26,-2.07,-3.433542262126401
EWBC,mid,Financials,2017-04-20,18.96,-3.3490570434098195
EWBC,mid,Financials,2017-07-21,0.73,0.02660519424702379
EWBC,mid,Financials,2017-10-20,2.54,-2.0377894865050905
EWBC,mid,Financials,2018-01-26,-4.67,0.6551203299353854
EWBC,mid,Financials,2018-04-20,13.75,1.282541247392762
EWBC,mid,Financials,2018-07-20,8.79,-0.11138737190867731
EWBC,mid,Financials,2018-10-19,2.39,1.1104098011858115
EWBC,mid,Financials,2019-01-25,1.54,0.5072248745355771
EWBC,mid,Financials,2019-04-22,-4.62,1.292379804900305
EWBC,mid,Financials,2019-07-19,0.88,1.1052539011382652
EWBC,mid,Financials,2019-10-18,-2.11,1.7936992803417162
EWBC,mid,Financials,2020-01-24,10.86,-1.728045208536164
EWBC,mid,Financials,2020-04-24,3.6,2.617427946996942
EWBC,mid,Financials,2020-07-24,-5.83,2.0836113365183246
EWBC,mid,Financials,2020-10-23,18.35,0.4389483073939948
EWBC,mid,Financials,2021-01-29,10.21,-0.7456221879801772
EWBC,mid,Financials,2021-04-23,15.75,-1.829330638723009
EWBC,mid,Financials,2021-07-23,12.77,1.3667076587650127
EWBC,mid,Financials,2021-10-22,4.32,0.4051147622470992
EWBC,mid,Financials,2022-01-28,-2.97,-0.3244654987872073
EWBC,mid,Financials,2022-04-22,9.44,-1.0223417681656133
EWBC,mid,Financials,2022-07-22,6.59,-0.7925753944392286
EWBC,mid,Financials,2022-10-21,-0.88,-0.8595677708456577
EWBC,mid,Financials,2023-01-27,5.76,0.18288180366255657
EWBC,mid,Financials,2023-04-21,5.42,0.44143623975524493
EWBC,mid,Financials,2023-07-21,-0.23,-1.1853177495546967
EWBC,mid,Financials,2023-10-20,-0.35,-1.2857091613814688
EWBC,mid,Financials,2024-01-24,3.36,-1.5524218589448238
EWBC,mid,Financials,2024-04-24,4.06,-1.2159814251662997
EWBC,mid,Financials,2024-07-24,5.41,0.7003483687152954
EWBC,mid,Financials,2024-10-23,1.97,-4.379683041711841
EWBC,mid,Financials,2025-01-24,-1.68,0.6146794179002701
EWBC,mid,Financials,2025-04-23,1.41,-2.8941797109460636
EWBC,mid,Financials,2025-07-23,1.43,-1.0653534817399255
EWBC,mid,Financials,2025-10-22,10.38,-1.6772061209867228
EWBC,mid,Financials,2026-01-23,0.81,-2.231017178887573
EWBC,mid,Financials,2026-04-22,4.17,0.1647890456431993
FFIN,small,Financials,2014-07-18,-5.49,-0.26393179971770964
FFIN,small,Financials,2014-10-17,0.25,0.43466750359302697
FFIN,small,Financials,2015-01-23,-4.44,0.8570643351079963
FFIN,small,Financials,2015-04-17,3.92,0.9989749994093869
FFIN,small,Financials,2015-07-17,2.36,-0.05208794336277034
FFIN,small,Financials,2015-10-23,1.08,-1.3533215006943657
FFIN,small,Financials,2016-01-29,-8.05,-2.9999070491964748
FFIN,small,Financials,2016-04-22,0.87,0.8158862513362586
FFIN,small,Financials,2016-07-22,3.92,1.3357138675478941
FFIN,small,Financials,2016-10-21,-2.93,-0.7036882527105972
FFIN,small,Financials,2017-01-27,0.0,-0.05408666911080995
FFIN,small,Financials,2017-04-21,2.56,-0.20197023053713892
FFIN,small,Financials,2017-07-21,2.99,0.6754544812653679
FFIN,small,Financials,2017-10-20,0.57,-0.02566468673634592
FFIN,small,Financials,2018-01-26,-2.52,0.9298219171510453
FFIN,small,Financials,2018-04-20,-6.25,-0.2978700448701199
FFIN,small,Financials,2018-07-20,5.77,-4.345267435995885
FFIN,small,Financials,2018-10-19,4.29,0.6585524527927384
FFIN,small,Financials,2019-01-25,1.0,0.11022898295271555
FFIN,small,Financials,2019-04-22,-0.71,0.17802164082565186
FFIN,small,Financials,2019-07-19,5.68,-1.6673481785567055
FFIN,small,Financials,2019-10-18,4.35,-2.5038222342400727
FFIN,small,Financials,2020-01-24,2.48,-0.37886704763459833
FFIN,small,Financials,2020-04-24,-9.09,1.333221973603972
FFIN,small,Financials,2020-07-24,43.05,-0.9680532059654392
FFIN,small,Financials,2020-10-23,8.19,0.6163815536297073
FFIN,small,Financials,2021-01-29,10.79,-0.7385978244169635
FFIN,small,Financials,2021-04-23,7.53,-2.1383905337968314
FFIN,small,Financials,2021-07-23,2.09,0.699416670511702
FFIN,small,Financials,2021-10-22,6.96,-3.002646767606538
FFIN,small,Financials,2022-01-28,3.17,0.29077953201330375
FFIN,small,Financials,2022-04-22,5.41,0.15733613381386036
FFIN,small,Financials,2022-07-22,5.44,-1.1677398177449785
FFIN,small,Financials,2022-10-21,-0.81,-7.474795780653732
FFIN,small,Financials,2023-01-20,0.0,-0.9603003045290122
FFIN,small,Financials,2023-04-21,-3.9,-2.029622325702297
FFIN,small,Financials,2023-07-21,-1.1,1.017167364759783
FFIN,small,Financials,2023-10-20,-3.31,-4.228867582854049
FFIN,small,Financials,2024-01-26,-5.33,-5.329948180618853
FFIN,small,Financials,2024-04-19,-19.08,-2.437837609808647
FFIN,small,Financials,2024-07-19,2.21,-0.7755074556900861
FFIN,small,Financials,2024-10-18,0.52,-0.01787612231682756
FFIN,small,Financials,2025-01-24,7.5,-2.0799504090130734
FFIN,small,Financials,2025-04-21,0.58,1.0006772949676912
FFIN,small,Financials,2025-07-18,6.21,-0.16203541808708888
FFIN,small,Financials,2025-10-24,-23.4,-0.7490482826157789
FFIN,small,Financials,2026-01-23,5.81,-1.4872064219856411
FFIN,small,Financials,2026-04-17,5.82,-3.9920676105291406
FFIN,small,Financials,2026-07-17,-0.79,-1.9029720984828447
FIVE,mid,Consumer,2014-06-05,17.33,-2.5208335355199996
FIVE,mid,Consumer,2014-09-11,9.23,-0.7303991678112967
FIVE,mid,Consumer,2014-12-05,0.59,-10.422654410050862
FIVE,mid,Consumer,2015-03-26,2.02,-8.494267529550932
FIVE,mid,Consumer,2015-06-04,17.27,-6.482547363385136
FIVE,mid,Consumer,2015-09-03,-0.24,-7.442709085438081
FIVE,mid,Consumer,2015-12-04,14.88,-3.172706947670444
FIVE,mid,Consumer,2016-03-23,1.43,-5.628969591091067
FIVE,mid,Consumer,2016-06-03,18.41,-0.19463638595987764
FIVE,mid,Consumer,2016-09-01,4.01,0.3996604744009471
FIVE,mid,Consumer,2016-12-02,7.2,-7.959134642004532
FIVE,mid,Consumer,2017-03-23,1.36,-9.143921325014297
FIVE,mid,Consumer,2017-06-02,10.41,0.5626944090133321
FIVE,mid,Consumer,2017-08-31,16.02,-2.048722051607366
FIVE,mid,Consumer,2017-12-01,40.06,0.4451668009886989
FIVE,mid,Consumer,2018-03-22,1.01,-2.9544856210409858
FIVE,mid,Consumer,2018-06-07,19.3,-19.96392882565253
FIVE,mid,Consumer,2018-09-07,18.41,-12.066210305686312
FIVE,mid,Consumer,2018-12-06,25.58,-0.05445750141802064
FIVE,mid,Consumer,2019-03-28,0.82,-7.022201529624791
FIVE,mid,Consumer,2019-06-06,33.08,0.7910295534998402
FIVE,mid,Consumer,2019-08-29,2.22,-3.728772949739618
FIVE,mid,Consumer,2019-12-05,5.64,-3.129104835656646
FIVE,mid,Consumer,2020-03-19,1.45,4.768467914842354
FIVE,mid,Consumer,2020-06-10,-207.6,-6.851858680311006
FIVE,mid,Consumer,2020-09-02,281.79,-0.40957616265308583
FIVE,mid,Consumer,2020-12-03,82.18,-2.6647746708089413
FIVE,mid,Consumer,2021-03-18,4.07,-2.434120819239418
FIVE,mid,Consumer,2021-06-04,34.86,-5.406552332092808
FIVE,mid,Consumer,2021-09-02,2.37,-11.070330909668542
FIVE,mid,Consumer,2021-12-02,45.84,-3.1130533171718255
FIVE,mid,Consumer,2022-03-31,0.25,1.6314687420348084
FIVE,mid,Consumer,2022-06-09,1.68,2.476099725907515
FIVE,mid,Consumer,2022-09-01,-5.32,-3.8771946253832645
FIVE,mid,Consumer,2022-12-01,96.26,-13.84723854274434
FIVE,mid,Consumer,2023-03-16,0.09,-0.5009388347293147
FIVE,mid,Consumer,2023-06-02,7.0,-6.042191938025484
FIVE,mid,Consumer,2023-08-31,1.35,-4.3695244759573875
FIVE,mid,Consumer,2023-11-30,13.46,1.2407307719374319
FIVE,mid,Consumer,2024-03-21,-3.55,-14.32128211696119
FIVE,mid,Consumer,2024-06-06,-4.48,-8.985353074260502
FIVE,mid,Consumer,2024-08-29,-0.24,1.6720495769189507
FIVE,mid,Consumer,2024-12-05,145.82,-6.891900824613215
FIVE,mid,Consumer,2025-03-20,3.29,1.2918774497314498
FIVE,mid,Consumer,2025-06-05,3.36,-1.395232722809486
FIVE,mid,Consumer,2025-08-28,29.38,-2.1833876179303893
FIVE,mid,Consumer,2025-12-04,165.43,-1.5214552713897915
FIVE,mid,Consumer,2026-03-19,7.63,-9.602548009873018
FIVE,mid,Consumer,2026-06-04,24.26,-11.607084508523725
FLWS,small,Consumer,2014-04-30,0.0,1.2782108799395968
FLWS,small,Consumer,2014-09-12,0.0,-3.917186886092767
FLWS,small,Consumer,2014-10-29,5.26,-3.1630434972315973
FLWS,small,Consumer,2015-02-03,3.43,2.269996524683102
FLWS,small,Consumer,2015-04-29,32.99,-4.683506432514326
FLWS,small,Consumer,2015-08-28,9.72,-3.1185857009479077
FLWS,small,Consumer,2015-11-04,13.73,-7.535961958773031
FLWS,small,Consumer,2016-01-29,3.57,-9.68142808393039
FLWS,small,Consumer,2016-04-27,-1.21,1.4859857817583895
FLWS,small,Consumer,2016-08-26,0.0,0.6724083716689653
FLWS,small,Consumer,2016-11-03,-0.6,0.4386712465558522
FLWS,small,Consumer,2017-02-01,-1.51,-0.7466875048976389
FLWS,small,Consumer,2017-05-03,4.8,0.05554117308579998
FLWS,small,Consumer,2017-08-25,-27.54,-9.61064465790424
FLWS,small,Consumer,2017-11-01,4.76,0.6027269641647246
FLWS,small,Consumer,2018-02-01,0.33,1.408766813238178
FLWS,small,Consumer,2018-05-02,-15.56,0.6463881022381002
FLWS,small,Consumer,2018-08-24,5.27,0.8225951582542428
FLWS,small,Consumer,2018-11-02,8.47,3.5526940117908925
FLWS,small,Consumer,2019-02-01,7.03,1.1130368405108269
FLWS,small,Consumer,2019-05-01,29.09,-0.6166614928287295
FLWS,small,Consumer,2019-08-23,10.34,-7.73562926343374
FLWS,small,Consumer,2019-11-01,14.29,-3.822105436761878
FLWS,small,Consumer,2020-01-31,4.02,-3.5971963770805235
FLWS,small,Consumer,2020-05-01,21.35,1.9576678608573097
